report_year,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at
2025,2025-05-04,Commerce_02,POS_B,3441.00,179.73,74.19,3261.27,96,2026-01-09T08:45:00Z
2025,2025-05-05,Commerce_02,POS_B,3889.00,211.95,68.02,3677.05,108,2026-01-09T08:45:00Z
2025,2025-05-06,Commerce_02,POS_B,3972.00,204.55,99.70,3767.45,111,2026-01-09T08:45:00Z
2025,2025-05-07,Commerce_02,POS_B,4443.00,216.16,30.73,4226.84,124,2026-01-09T08:45:00Z
2025,2025-05-08,Commerce_02,POS_B,4892.00,212.76,94.06,4679.24,138,2026-01-09T08:45:00Z
2025,2025-05-09,Commerce_02,POS_B,5862.00,286.90,59.98,5575.10,164,2026-01-09T08:45:00Z
2025,2025-05-10,Commerce_02,POS_B,5973.00,294.10,69.78,5678.90,167,2026-01-09T08:45:00Z
2025,2025-05-11,Commerce_02,POS_B,3140.00,169.67,36.12,2970.33,87,2026-01-09T08:45:00Z
2025,2025-05-12,Commerce_02,POS_B,3669.00,185.00,61.40,3484.00,102,2026-01-09T08:45:00Z
2025,2025-05-13,Commerce_02,POS_B,3859.00,210.01,48.00,3648.99,107,2026-01-09T08:45:00Z
2025,2025-05-14,Commerce_02,POS_B,4327.00,222.86,89.58,4104.14,121,2026-01-09T08:45:00Z
2025,2025-05-15,Commerce_02,POS_B,5028.00,244.08,69.25,4783.92,141,2026-01-09T08:45:00Z
2025,2025-05-16,Commerce_02,POS_B,5573.00,296.44,82.13,5276.56,155,2026-01-09T08:45:00Z
2025,2025-05-17,Commerce_02,POS_B,5727.00,305.00,37.67,5422.00,159,2026-01-09T08:45:00Z
2025,2025-05-18,Commerce_02,POS_B,3465.00,180.71,99.39,3284.29,97,2026-01-09T08:45:00Z
2025,2025-05-19,Commerce_02,POS_B,3760.00,175.79,50.49,3584.21,105,2026-01-09T08:45:00Z
2025,2025-05-20,Commerce_02,POS_B,3909.00,189.83,30.06,3719.17,109,2026-01-09T08:45:00Z
2025,2025-05-21,Commerce_02,POS_B,4253.00,217.89,81.36,4035.11,119,2026-01-09T08:45:00Z
2025,2025-05-22,Commerce_02,POS_B,4532.00,227.61,45.33,4304.39,127,2026-01-09T08:45:00Z
2025,2025-05-23,Commerce_02,POS_B,5757.00,273.17,63.29,5483.83,161,2026-01-09T08:45:00Z
2025,2025-05-24,Commerce_02,POS_B,6033.00,298.60,30.95,5734.40,169,2026-01-09T08:45:00Z
2025,2025-05-25,Commerce_02,POS_B,3145.00,152.42,66.70,2992.58,88,2026-01-09T08:45:00Z
2025,2025-05-26,Commerce_02,POS_B,3908.00,185.20,34.67,3722.80,109,2026-01-09T08:45:00Z
2025,2025-05-27,Commerce_02,POS_B,4016.00,180.02,65.29,3835.98,113,2026-01-09T08:45:00Z
2025,2025-05-28,Commerce_02,POS_B,4266.00,226.19,32.84,4039.81,119,2026-01-09T08:45:00Z
2025,2025-05-29,Commerce_02,POS_B,4961.00,235.85,26.28,4725.15,139,2026-01-09T08:45:00Z
2025,2025-05-30,Commerce_02,POS_B,5447.00,293.20,47.09,5153.80,152,2026-01-09T08:45:00Z
2025,2025-05-31,Commerce_02,POS_B,5927.00,305.84,23.41,5621.16,165,2026-01-09T08:45:00Z
2025,2025-06-01,Commerce_02,POS_B,3551.00,161.82,21.21,3389.18,100,2026-01-09T08:45:00Z
2025,2025-06-02,Commerce_02,POS_B,3664.00,181.36,49.21,3482.64,102,2026-01-09T08:45:00Z
2025,2025-06-03,Commerce_02,POS_B,3878.00,198.46,20.46,3679.54,108,2026-01-09T08:45:00Z
2025,2025-06-04,Commerce_02,POS_B,4193.00,208.69,41.46,3984.31,117,2026-01-09T08:45:00Z
2025,2025-06-05,Commerce_02,POS_B,5128.00,238.48,66.99,4889.52,144,2026-01-09T08:45:00Z
2025,2025-06-06,Commerce_02,POS_B,6208.00,319.02,53.68,5888.98,173,2026-01-09T08:45:00Z
2025,2025-06-07,Commerce_02,POS_B,5900.00,295.10,48.73,5604.90,165,2026-01-09T08:45:00Z
2025,2025-06-08,Commerce_02,POS_B,3635.00,195.19,71.54,3439.81,101,2026-01-09T08:45:00Z
2025,2025-06-09,Commerce_02,POS_B,3659.00,177.18,54.81,3481.82,102,2026-01-09T08:45:00Z
2025,2025-06-10,Commerce_02,POS_B,4131.00,203.47,73.97,3927.53,116,2026-01-09T08:45:00Z
2025,2025-06-11,Commerce_02,POS_B,4570.00,217.85,44.05,4352.15,128,2026-01-09T08:45:00Z
2025,2025-06-12,Commerce_02,POS_B,5004.00,240.33,59.75,4763.67,140,2026-01-09T08:45:00Z
2025,2025-06-13,Commerce_02,POS_B,5904.00,300.28,64.12,5603.72,165,2026-01-09T08:45:00Z
2025,2025-06-14,Commerce_02,POS_B,6319.00,307.17,94.01,6011.83,177,2026-01-09T08:45:00Z
2025,2025-06-15,Commerce_02,POS_B,3300.00,172.23,60.30,3127.77,92,2026-01-09T08:45:00Z
2025,2025-06-16,Commerce_02,POS_B,3676.00,185.84,31.19,3490.16,103,2026-01-09T08:45:00Z
2025,2025-06-17,Commerce_02,POS_B,4253.00,210.53,62.95,4042.47,119,2026-01-09T08:45:00Z
2025,2025-06-18,Commerce_02,POS_B,4549.00,228.48,81.34,4320.52,127,2026-01-09T08:45:00Z
2025,2025-06-19,Commerce_02,POS_B,4853.00,224.15,90.15,4628.85,136,2026-01-09T08:45:00Z
2025,2025-06-20,Commerce_02,POS_B,5967.00,312.89,58.11,5654.11,166,2026-01-09T08:45:00Z
2025,2025-06-21,Commerce_02,POS_B,5887.00,265.43,75.03,5621.57,165,2026-01-09T08:45:00Z
2025,2025-06-22,Commerce_02,POS_B,3453.00,200.51,91.86,3252.49,96,2026-01-09T08:45:00Z
2025,2025-06-23,Commerce_02,POS_B,3746.00,187.71,14.28,3558.29,105,2026-01-09T08:45:00Z
2025,2025-06-24,Commerce_02,POS_B,4002.00,206.12,36.32,3795.88,112,2026-01-09T08:45:00Z
2025,2025-06-25,Commerce_02,POS_B,4376.00,211.65,40.91,4164.35,122,2026-01-09T08:45:00Z
2025,2025-06-26,Commerce_02,POS_B,4928.00,253.33,33.34,4674.67,137,2026-01-09T08:45:00Z
2025,2025-06-27,Commerce_02,POS_B,6123.00,292.23,42.82,5830.77,171,2026-01-09T08:45:00Z
2025,2025-06-28,Commerce_02,POS_B,6355.00,328.82,28.78,6026.18,177,2026-01-09T08:45:00Z
2025,2025-06-29,Commerce_02,POS_B,3381.00,168.71,24.75,3212.29,94,2026-01-09T08:45:00Z
2025,2025-06-30,Commerce_02,POS_B,3968.00,196.38,66.51,3771.62,111,2026-01-09T08:45:00Z
2025,2025-07-01,Commerce_02,POS_B,4180.00,214.51,87.69,3965.49,117,2026-01-09T08:45:00Z
2025,2025-07-02,Commerce_02,POS_B,4711.00,255.55,29.80,4455.45,131,2026-01-09T08:45:00Z
2025,2025-07-03,Commerce_02,POS_B,4814.00,214.37,66.32,4599.63,135,2026-01-09T08:45:00Z
2025,2025-07-04,Commerce_02,POS_B,6365.00,335.04,73.99,6029.96,177,2026-01-09T08:45:00Z
2025,2025-07-05,Commerce_02,POS_B,6348.00,325.08,48.71,6022.92,177,2026-01-09T08:45:00Z
2025,2025-07-06,Commerce_02,POS_B,3416.00,159.99,32.93,3256.01,96,2026-01-09T08:45:00Z
2025,2025-07-07,Commerce_02,POS_B,3869.00,194.05,63.39,3674.95,108,2026-01-09T08:45:00Z
2025,2025-07-08,Commerce_02,POS_B,4183.00,192.36,68.76,3990.64,117,2026-01-09T08:45:00Z
2025,2025-07-09,Commerce_02,POS_B,4530.00,253.71,64.55,4276.29,126,2026-01-09T08:45:00Z
2025,2025-07-10,Commerce_02,POS_B,4970.00,242.46,70.42,4727.54,139,2026-01-09T08:45:00Z
2025,2025-07-11,Commerce_02,POS_B,6056.00,321.92,87.63,5734.08,169,2026-01-09T08:45:00Z
2025,2025-07-12,Commerce_02,POS_B,6300.00,311.76,41.97,5988.24,176,2026-01-09T08:45:00Z
2025,2025-07-13,Commerce_02,POS_B,3299.00,149.17,37.62,3149.83,93,2026-01-09T08:45:00Z
2025,2025-07-14,Commerce_02,POS_B,3696.00,177.34,76.51,3518.66,103,2026-01-09T08:45:00Z
2025,2025-07-15,Commerce_02,POS_B,4336.00,221.53,50.74,4114.47,121,2026-01-09T08:45:00Z
2025,2025-07-16,Commerce_02,POS_B,4588.00,256.48,45.33,4331.52,127,2026-01-09T08:45:00Z
2025,2025-07-17,Commerce_02,POS_B,4720.00,227.46,90.33,4492.54,132,2026-01-09T08:45:00Z
2025,2025-07-18,Commerce_02,POS_B,6001.00,289.46,31.86,5711.54,168,2026-01-09T08:45:00Z
2025,2025-07-19,Commerce_02,POS_B,6593.00,330.73,50.22,6262.27,184,2026-01-09T08:45:00Z
2025,2025-07-20,Commerce_02,POS_B,3501.00,165.72,40.41,3335.28,98,2026-01-09T08:45:00Z
2025,2025-07-21,Commerce_02,POS_B,3931.00,200.76,39.19,3730.24,110,2026-01-09T08:45:00Z
2025,2025-07-22,Commerce_02,POS_B,3853.00,184.65,89.27,3668.35,108,2026-01-09T08:45:00Z
2025,2025-07-23,Commerce_02,POS_B,4632.00,236.80,64.16,4395.20,129,2026-01-09T08:45:00Z
2025,2025-07-24,Commerce_02,POS_B,5210.00,244.36,61.09,4965.64,146,2026-01-09T08:45:00Z
2025,2025-07-25,Commerce_02,POS_B,6222.00,294.29,77.10,5927.71,174,2026-01-09T08:45:00Z
2025,2025-07-26,Commerce_02,POS_B,6230.00,309.36,56.40,5920.64,174,2026-01-09T08:45:00Z
2025,2025-07-27,Commerce_02,POS_B,3300.00,178.00,91.85,3122.00,92,2026-01-09T08:45:00Z
2025,2025-07-28,Commerce_02,POS_B,3728.00,192.96,35.35,3535.04,104,2026-01-09T08:45:00Z
2025,2025-07-29,Commerce_02,POS_B,4294.00,207.47,58.48,4086.53,120,2026-01-09T08:45:00Z
2025,2025-07-30,Commerce_02,POS_B,4703.00,208.97,89.02,4494.03,132,2026-01-09T08:45:00Z
2025,2025-07-31,Commerce_02,POS_B,5240.00,272.49,108.13,4967.51,146,2026-01-09T08:45:00Z
2025,2025-08-01,Commerce_02,POS_B,6102.00,317.30,30.40,5784.70,170,2026-01-09T08:45:00Z
2025,2025-08-02,Commerce_02,POS_B,6292.00,310.13,46.07,5981.87,176,2026-01-09T08:45:00Z
2025,2025-08-03,Commerce_02,POS_B,3358.00,173.81,64.84,3184.19,94,2026-01-09T08:45:00Z
2025,2025-08-04,Commerce_02,POS_B,3792.00,184.72,40.06,3607.28,106,2026-01-09T08:45:00Z
2025,2025-08-05,Commerce_02,POS_B,3970.00,189.77,55.18,3780.23,111,2026-01-09T08:45:00Z
2025,2025-08-06,Commerce_02,POS_B,4720.00,227.74,70.98,4492.26,132,2026-01-09T08:45:00Z
2025,2025-08-07,Commerce_02,POS_B,4929.00,244.48,27.20,4684.52,138,2026-01-09T08:45:00Z
2025,2025-08-08,Commerce_02,POS_B,5686.00,291.77,41.00,5394.23,159,2026-01-09T08:45:00Z
2025,2025-08-09,Commerce_02,POS_B,6506.00,327.50,46.13,6178.50,182,2026-01-09T08:45:00Z
2025,2025-08-10,Commerce_02,POS_B,3631.00,190.31,52.91,3440.69,101,2026-01-09T08:45:00Z
2025,2025-08-11,Commerce_02,POS_B,3866.00,189.12,66.34,3676.88,108,2026-01-09T08:45:00Z
2025,2025-08-12,Commerce_02,POS_B,4191.00,215.45,51.68,3975.55,117,2026-01-09T08:45:00Z
2025,2025-08-13,Commerce_02,POS_B,4595.00,215.43,43.87,4379.57,129,2026-01-09T08:45:00Z
2025,2025-08-14,Commerce_02,POS_B,5058.00,231.96,88.87,4826.04,142,2026-01-09T08:45:00Z
2025,2025-08-15,Commerce_02,POS_B,5823.00,319.79,44.51,5503.21,162,2026-01-09T08:45:00Z
2025,2025-08-16,Commerce_02,POS_B,6313.00,304.75,57.91,6008.25,177,2026-01-09T08:45:00Z
2025,2025-08-17,Commerce_02,POS_B,3344.00,160.22,77.70,3183.78,94,2026-01-09T08:45:00Z
2025,2025-08-18,Commerce_02,POS_B,3929.00,208.23,28.68,3720.77,109,2026-01-09T08:45:00Z
2025,2025-08-19,Commerce_02,POS_B,4023.00,200.81,36.81,3822.19,112,2026-01-09T08:45:00Z
2025,2025-08-20,Commerce_02,POS_B,4383.00,233.74,52.11,4149.26,122,2026-01-09T08:45:00Z
2025,2025-08-21,Commerce_02,POS_B,5038.00,266.40,23.47,4771.60,140,2026-01-09T08:45:00Z
2025,2025-08-22,Commerce_02,POS_B,5970.00,299.91,53.17,5670.09,167,2026-01-09T08:45:00Z
2025,2025-08-23,Commerce_02,POS_B,6047.00,290.33,90.89,5756.67,169,2026-01-09T08:45:00Z
2025,2025-08-24,Commerce_02,POS_B,3508.00,179.52,71.26,3328.48,98,2026-01-09T08:45:00Z
2025,2025-08-25,Commerce_02,POS_B,3971.00,200.29,28.45,3770.71,111,2026-01-09T08:45:00Z
2025,2025-08-26,Commerce_02,POS_B,4073.00,212.67,81.20,3860.33,114,2026-01-09T08:45:00Z
2025,2025-08-27,Commerce_02,POS_B,4414.00,247.11,85.09,4166.89,123,2026-01-09T08:45:00Z
2025,2025-08-28,Commerce_02,POS_B,5187.00,276.40,41.98,4910.60,144,2026-01-09T08:45:00Z
2025,2025-08-29,Commerce_02,POS_B,5934.00,277.64,35.58,5656.36,166,2026-01-09T08:45:00Z
2025,2025-08-30,Commerce_02,POS_B,6588.00,334.41,14.55,6253.59,184,2026-01-09T08:45:00Z
2025,2025-08-31,Commerce_02,POS_B,3448.00,145.86,41.72,3302.14,97,2026-01-09T08:45:00Z
2025,2025-09-01,Commerce_02,POS_B,3525.00,142.18,32.56,3382.82,99,2026-01-09T08:45:00Z
2025,2025-09-02,Commerce_02,POS_B,4059.00,198.00,79.99,3861.00,114,2026-01-09T08:45:00Z
2025,2025-09-03,Commerce_02,POS_B,4058.00,207.05,77.38,3850.95,113,2026-01-09T08:45:00Z
2025,2025-09-04,Commerce_02,POS_B,4688.00,241.61,45.20,4446.39,131,2026-01-09T08:45:00Z
2025,2025-09-05,Commerce_02,POS_B,5640.00,290.02,40.94,5349.98,157,2026-01-09T08:45:00Z
2025,2025-09-06,Commerce_02,POS_B,5641.00,290.66,34.37,5350.34,157,2026-01-09T08:45:00Z
2025,2025-09-07,Commerce_02,POS_B,3075.00,147.17,30.01,2927.83,86,2026-01-09T08:45:00Z
2025,2025-09-08,Commerce_02,POS_B,3725.00,176.08,70.99,3548.92,104,2026-01-09T08:45:00Z
2025,2025-09-09,Commerce_02,POS_B,3646.00,200.06,82.84,3445.94,101,2026-01-09T08:45:00Z
2025,2025-09-10,Commerce_02,POS_B,4305.00,232.97,63.40,4072.03,120,2026-01-09T08:45:00Z
2025,2025-09-11,Commerce_02,POS_B,4418.00,214.35,36.35,4203.65,124,2026-01-09T08:45:00Z
2025,2025-09-12,Commerce_02,POS_B,5847.00,298.84,74.46,5548.16,163,2026-01-09T08:45:00Z
2025,2025-09-13,Commerce_02,POS_B,5646.00,295.11,35.56,5350.89,157,2026-01-09T08:45:00Z
2025,2025-09-14,Commerce_02,POS_B,3340.00,167.00,34.25,3173.00,93,2026-01-09T08:45:00Z
2025,2025-09-15,Commerce_02,POS_B,3445.00,159.66,55.09,3285.34,97,2026-01-09T08:45:00Z
2025,2025-09-16,Commerce_02,POS_B,3922.00,184.85,57.75,3737.15,110,2026-01-09T08:45:00Z
2025,2025-09-17,Commerce_02,POS_B,4011.00,197.95,67.81,3813.05,112,2026-01-09T08:45:00Z
2025,2025-09-18,Commerce_02,POS_B,4478.00,231.19,100.91,4246.81,125,2026-01-09T08:45:00Z
2025,2025-09-19,Commerce_02,POS_B,5521.00,283.27,79.59,5237.73,154,2026-01-09T08:45:00Z
2025,2025-09-20,Commerce_02,POS_B,5634.00,276.58,20.35,5357.42,158,2026-01-09T08:45:00Z
2025,2025-09-21,Commerce_02,POS_B,3221.00,142.48,78.56,3078.52,91,2026-01-09T08:45:00Z
2025,2025-09-22,Commerce_02,POS_B,3462.00,176.38,50.92,3285.62,97,2026-01-09T08:45:00Z
2025,2025-09-23,Commerce_02,POS_B,3917.00,208.37,36.84,3708.63,109,2026-01-09T08:45:00Z
2025,2025-09-24,Commerce_02,POS_B,4363.00,220.33,24.80,4142.67,122,2026-01-09T08:45:00Z
2025,2025-09-25,Commerce_02,POS_B,4431.00,223.38,53.39,4207.62,124,2026-01-09T08:45:00Z
2025,2025-09-26,Commerce_02,POS_B,5550.00,287.80,74.60,5262.20,155,2026-01-09T08:45:00Z
2025,2025-09-27,Commerce_02,POS_B,5670.00,265.14,92.24,5404.86,159,2026-01-09T08:45:00Z
2025,2025-09-28,Commerce_02,POS_B,3069.00,147.30,21.78,2921.70,86,2026-01-09T08:45:00Z
2025,2025-09-29,Commerce_02,POS_B,3798.00,186.37,37.99,3611.63,106,2026-01-09T08:45:00Z
2025,2025-09-30,Commerce_02,POS_B,3737.00,167.43,71.59,3569.57,105,2026-01-09T08:45:00Z
2025,2025-10-01,Commerce_02,POS_B,4315.00,220.41,76.84,4094.59,120,2026-01-09T08:45:00Z
2025,2025-10-02,Commerce_02,POS_B,4530.00,214.88,37.23,4315.12,127,2026-01-09T08:45:00Z
2025,2025-10-03,Commerce_02,POS_B,5221.00,249.69,65.41,4971.31,146,2026-01-09T08:45:00Z
2025,2025-10-04,Commerce_02,POS_B,5979.00,289.55,56.21,5689.45,167,2026-01-09T08:45:00Z
2025,2025-10-05,Commerce_02,POS_B,3122.00,146.42,70.66,2975.58,88,2026-01-09T08:45:00Z
2025,2025-10-06,Commerce_02,POS_B,3395.00,186.12,90.70,3208.88,94,2026-01-09T08:45:00Z
2025,2025-10-07,Commerce_02,POS_B,3540.00,176.96,84.42,3363.04,99,2026-01-09T08:45:00Z
2025,2025-10-08,Commerce_02,POS_B,4136.00,199.45,41.93,3936.55,116,2026-01-09T08:45:00Z
2025,2025-10-09,Commerce_02,POS_B,4775.00,258.18,77.06,4516.82,133,2026-01-09T08:45:00Z
2025,2025-10-10,Commerce_02,POS_B,5770.00,270.60,35.34,5499.40,162,2026-01-09T08:45:00Z
2025,2025-10-11,Commerce_02,POS_B,5988.00,297.12,28.10,5690.88,167,2026-01-09T08:45:00Z
2025,2025-10-12,Commerce_02,POS_B,3033.00,143.33,58.02,2889.67,85,2026-01-09T08:45:00Z
2025,2025-10-13,Commerce_02,POS_B,3639.00,195.91,56.25,3443.09,101,2026-01-09T08:45:00Z
2025,2025-10-14,Commerce_02,POS_B,3816.00,198.77,34.73,3617.23,106,2026-01-09T08:45:00Z
2025,2025-10-15,Commerce_02,POS_B,4019.00,193.19,33.68,3825.81,113,2026-01-09T08:45:00Z
2025,2025-10-16,Commerce_02,POS_B,4795.00,246.71,74.55,4548.29,134,2026-01-09T08:45:00Z
2025,2025-10-17,Commerce_02,POS_B,5836.00,295.18,70.02,5540.82,163,2026-01-09T08:45:00Z
2025,2025-10-18,Commerce_02,POS_B,5735.00,288.29,57.08,5446.71,160,2026-01-09T08:45:00Z
2025,2025-10-19,Commerce_02,POS_B,3384.00,178.70,79.58,3205.30,94,2026-01-09T08:45:00Z
2025,2025-10-20,Commerce_02,POS_B,3642.00,199.03,32.75,3442.97,101,2026-01-09T08:45:00Z
2025,2025-10-21,Commerce_02,POS_B,3955.00,191.90,50.37,3763.10,111,2026-01-09T08:45:00Z
2025,2025-10-22,Commerce_02,POS_B,4119.00,181.93,75.23,3937.07,116,2026-01-09T08:45:00Z
2025,2025-10-23,Commerce_02,POS_B,4474.00,225.91,32.46,4248.09,125,2026-01-09T08:45:00Z
2025,2025-10-24,Commerce_02,POS_B,5202.00,254.90,41.54,4947.10,146,2026-01-09T08:45:00Z
2025,2025-10-25,Commerce_02,POS_B,5729.00,294.06,107.50,5434.94,160,2026-01-09T08:45:00Z
2025,2025-10-26,Commerce_02,POS_B,3258.00,153.78,62.67,3104.22,91,2026-01-09T08:45:00Z
2025,2025-10-27,Commerce_02,POS_B,3463.00,175.92,45.26,3287.08,97,2026-01-09T08:45:00Z
2025,2025-10-28,Commerce_02,POS_B,3650.00,178.05,57.22,3471.95,102,2026-01-09T08:45:00Z
2025,2025-10-29,Commerce_02,POS_B,4216.00,205.85,43.02,4010.15,118,2026-01-09T08:45:00Z
2025,2025-10-30,Commerce_02,POS_B,4366.00,224.27,35.49,4141.73,122,2026-01-09T08:45:00Z
2025,2025-10-31,Commerce_02,POS_B,5615.00,297.92,73.61,5317.08,156,2026-01-09T08:45:00Z
2025,2025-11-01,Commerce_02,POS_B,5845.00,286.48,58.84,5558.52,163,2026-01-09T08:45:00Z
2025,2025-11-02,Commerce_02,POS_B,2995.00,153.60,46.10,2841.40,84,2026-01-09T08:45:00Z
2025,2025-11-03,Commerce_02,POS_B,3554.00,184.44,41.65,3369.56,99,2026-01-09T08:45:00Z
2025,2025-11-04,Commerce_02,POS_B,3819.00,184.49,114.02,3634.51,107,2026-01-09T08:45:00Z
2025,2025-11-05,Commerce_02,POS_B,4161.00,192.88,33.51,3968.12,117,2026-01-09T08:45:00Z
2025,2025-11-06,Commerce_02,POS_B,4450.00,221.29,74.01,4228.71,124,2026-01-09T08:45:00Z
2025,2025-11-07,Commerce_02,POS_B,5458.00,289.26,48.52,5168.74,152,2026-01-09T08:45:00Z
2025,2025-11-08,Commerce_02,POS_B,5470.00,265.32,95.18,5204.68,153,2026-01-09T08:45:00Z
2025,2025-11-09,Commerce_02,POS_B,3225.00,179.30,48.19,3045.70,90,2026-01-09T08:45:00Z
2025,2025-11-10,Commerce_02,POS_B,3655.00,166.29,81.09,3488.71,103,2026-01-09T08:45:00Z
2025,2025-11-11,Commerce_02,POS_B,3817.00,174.92,42.21,3642.08,107,2026-01-09T08:45:00Z
2025,2025-11-12,Commerce_02,POS_B,3989.00,192.78,45.81,3796.22,112,2026-01-09T08:45:00Z
2025,2025-11-13,Commerce_02,POS_B,4452.00,232.06,87.34,4219.94,124,2026-01-09T08:45:00Z
2025,2025-11-14,Commerce_02,POS_B,5412.00,281.82,85.58,5130.18,151,2026-01-09T08:45:00Z
2025,2025-11-15,Commerce_02,POS_B,5880.00,285.04,75.38,5594.96,165,2026-01-09T08:45:00Z
2025,2025-11-16,Commerce_02,POS_B,3273.00,169.33,47.13,3103.67,91,2026-01-09T08:45:00Z
2025,2025-11-17,Commerce_02,POS_B,3578.00,192.32,73.15,3385.68,100,2026-01-09T08:45:00Z
2025,2025-11-18,Commerce_02,POS_B,3651.00,193.44,35.34,3457.56,102,2026-01-09T08:45:00Z
2025,2025-11-19,Commerce_02,POS_B,3827.00,192.81,67.21,3634.19,107,2026-01-09T08:45:00Z
2025,2025-11-20,Commerce_02,POS_B,4455.00,215.01,81.22,4239.99,125,2026-01-09T08:45:00Z
2025,2025-11-21,Commerce_02,POS_B,5310.00,260.46,96.64,5049.54,149,2026-01-09T08:45:00Z
2025,2025-11-22,Commerce_02,POS_B,5982.00,308.07,56.04,5673.93,167,2026-01-09T08:45:00Z
2025,2025-11-23,Commerce_02,POS_B,3057.00,145.59,56.74,2911.41,86,2026-01-09T08:45:00Z
2025,2025-11-24,Commerce_02,POS_B,3471.00,161.20,46.45,3309.80,97,2026-01-09T08:45:00Z
2025,2025-11-25,Commerce_02,POS_B,3714.00,198.79,104.31,3515.21,103,2026-01-09T08:45:00Z
2025,2025-11-26,Commerce_02,POS_B,3851.00,186.84,101.61,3664.16,108,2026-01-09T08:45:00Z
2025,2025-11-27,Commerce_02,POS_B,4486.00,225.16,34.97,4260.84,125,2026-01-09T08:45:00Z
2025,2025-11-28,Commerce_02,POS_B,5497.00,275.91,80.57,5221.09,154,2026-01-09T08:45:00Z
2025,2025-11-29,Commerce_02,POS_B,5328.00,280.97,17.34,5047.03,148,2026-01-09T08:45:00Z
2025,2025-11-30,Commerce_02,POS_B,2985.00,170.91,48.40,2814.09,83,2026-01-09T08:45:00Z
2025,2025-12-01,Commerce_02,POS_B,3412.00,177.32,85.38,3234.68,95,2026-01-09T08:45:00Z
2025,2025-12-02,Commerce_02,POS_B,3694.00,181.48,34.39,3512.52,103,2026-01-09T08:45:00Z
2025,2025-12-03,Commerce_02,POS_B,3857.00,192.88,81.21,3664.12,108,2026-01-09T08:45:00Z
2025,2025-12-04,Commerce_02,POS_B,4597.00,248.52,53.78,4348.48,128,2026-01-09T08:45:00Z
2025,2025-12-05,Commerce_02,POS_B,5551.00,286.50,31.48,5264.50,155,2026-01-09T08:45:00Z
2025,2025-12-06,Commerce_02,POS_B,5552.00,274.79,72.01,5277.21,155,2026-01-09T08:45:00Z
2025,2025-12-07,Commerce_02,POS_B,2941.00,159.10,23.77,2781.90,82,2026-01-09T08:45:00Z
2025,2025-12-08,Commerce_02,POS_B,3521.00,200.07,66.88,3320.93,98,2026-01-09T08:45:00Z
2025,2025-12-09,Commerce_02,POS_B,3581.00,171.39,24.55,3409.61,100,2026-01-09T08:45:00Z
2025,2025-12-10,Commerce_02,POS_B,4133.00,172.25,45.72,3960.75,116,2026-01-09T08:45:00Z
2025,2025-12-11,Commerce_02,POS_B,4181.00,206.73,28.06,3974.27,117,2026-01-09T08:45:00Z
2025,2025-12-12,Commerce_02,POS_B,5447.00,269.20,24.54,5177.80,152,2026-01-09T08:45:00Z
2025,2025-12-13,Commerce_02,POS_B,5422.00,280.55,40.22,5141.45,151,2026-01-09T08:45:00Z
2025,2025-12-14,Commerce_02,POS_B,3059.00,158.17,52.55,2900.83,85,2026-01-09T08:45:00Z
2025,2025-12-15,Commerce_02,POS_B,3527.00,175.74,20.76,3351.26,99,2026-01-09T08:45:00Z
2025,2025-12-16,Commerce_02,POS_B,3677.00,170.96,65.04,3506.04,103,2026-01-09T08:45:00Z
2025,2025-12-17,Commerce_02,POS_B,3745.00,174.51,42.62,3570.49,105,2026-01-09T08:45:00Z
2025,2025-12-18,Commerce_02,POS_B,4457.00,225.17,47.34,4231.83,124,2026-01-09T08:45:00Z
2025,2025-12-19,Commerce_02,POS_B,5421.00,256.20,43.57,5164.80,152,2026-01-09T08:45:00Z
2025,2025-12-20,Commerce_02,POS_B,5343.00,287.53,44.87,5055.47,149,2026-01-09T08:45:00Z
2025,2025-12-21,Commerce_02,POS_B,2920.00,146.37,20.98,2773.63,82,2026-01-09T08:45:00Z
2025,2025-12-22,Commerce_02,POS_B,3262.00,180.28,62.42,3081.72,91,2026-01-09T08:45:00Z
2025,2025-12-23,Commerce_02,POS_B,3546.00,172.84,74.76,3373.16,99,2026-01-09T08:45:00Z
2025,2025-12-24,Commerce_02,POS_B,4080.00,219.69,27.64,3860.31,114,2026-01-09T08:45:00Z
2025,2025-12-25,Commerce_02,POS_B,4608.00,218.31,69.80,4389.69,129,2026-01-09T08:45:00Z
2025,2025-12-26,Commerce_02,POS_B,5109.00,251.81,40.24,4857.19,143,2026-01-09T08:45:00Z
2025,2025-12-27,Commerce_02,POS_B,5735.00,301.91,70.67,5433.09,160,2026-01-09T08:45:00Z
2025,2025-12-28,Commerce_02,POS_B,3108.00,151.87,25.20,2956.13,87,2026-01-09T08:45:00Z
2025,2025-12-29,Commerce_02,POS_B,3224.00,157.89,30.10,3066.11,90,2026-01-09T08:45:00Z
2025,2025-12-30,Commerce_02,POS_B,3756.00,190.97,18.30,3565.03,105,2026-01-09T08:45:00Z
2025,2025-12-31,Commerce_02,POS_B,3918.00,182.92,84.62,3735.08,110,2026-01-09T08:45:00Z
2025,2025-01-01,Commerce_03,POS_B,5897.00,285.27,53.51,5611.73,165,2026-01-09T08:45:00Z
2025,2025-01-02,Commerce_03,POS_B,6339.00,336.27,53.99,6002.73,177,2026-01-09T08:45:00Z
